pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_REGULATION_OF_CELL_DEATH	1	0.13142844143020938	1.7761320132477247	1.0	20.39	{'MFN2;PPP2R1B;DAPK2;ANO6;CAPN3;CAST;GBE1;AIFM1;MAP3K20;TBX3;ARHGEF7;RTN4;GPLD1;CAT;PPARA;STRADB;DCUN1D3;EYA2;FERMT2;WWOX;BNIP3L;ACAA2;AKT2;UBE2B;PDE8A;OGG1;ACER3;MITF;ITGB1;ITGAM;NLRC4;ELL3;ARHGAP10;PDE3A;BCL2L2;GHITM;TXN;TNFAIP8;BTC;LRRK2;RACK1;TP63;GATA3;PICALM;PTEN;STAT5B;CHP1;STXBP1;PIK3CA;MAGED1;TGFA;INPP5A;STK40;YBX3;SULT1A3;SCG2;SOX10;KANK2;SNX6;PINK1;SLC9A3R1;KLHL20;CFLAR;RRAS2;CSF1R;BCL6;APIP;PPARGC1A;RPS6KA2;FBXO10;SFRP1;PYCR1;PNMA2;KRT18;CD200R1;RTKN;HIPK3;IL10;NRP1;DKKL1;ZBP1;IL20RA;CAPN2;GHR;BCL2L13;AURKB;BID;BLK;F2R;NFATC4;PDK4;RPS3;SULT1A4;DRD2;PDPN;NDUFAF4;LRP8;CLIP3;WNK3;GBA;MTCH2;PTRH2;ARL6IP5;PTPN1;MEF2C;IL1B;ZBTB16;ADORA2A;RASSF3;ERBB3;CALR;KIT;ANXA5;CD28;DLC1;NTF3;ENO2;ZFPM2;FYN;RHOA;CBX4;PA2G4;VNN1;PTPRZ1;RIPK2;PDIA3;PPID;PRKCZ;AGR2;CLN3;EFNB2;PAK4;RARA;ST3GAL1;CRADD;SRC;ST8SIA2;ZFAND6;MAP3K5;MUC1;TFAP2B;SPHK1;JAK2;AKAP12;VCP;EYA1;HSH2D;BTG1;ENO1;PPIA;RPS6;FOXC1;TEAD2;GIMAP8;DHRS2;HRK;RELA;BCL2L1;HEBP2;LGMN;OPN3;RAF1;LRP1;FSTL1;KITLG;LAMP3;TJP1;FOXO1;CARD8;TLR4;BNIP2;B4GALT1;LCK;ARAF;EFNA1;GPAM;ALX4;ACTN4;RAD9A;EMILIN2;CTTN;PARK7;RGN;FBXW7;BCLAF1;EIF4G1;TEK;CARD14;IGF1;FHL2;CNTF;CD27;PPT1;APC;IGF2R;UBD;IL12A;SEMA4D;MOAP1;CNR1;DIABLO;CTNNB1;ADAM8;MIR198;ASAH1;BCL2L12;CHMP4C;AGR3;OPA1;TNFAIP8L3;ERP29;RAPGEF2;HSPA5;RIPK3;ACOX2;KLF4;BEX2;PCGF2;STK26;HIP1R;HSP90B1;SFRP4;ROCK1;RPS7;SKP2;VTCN1;TRIM24;TEX261;MECOM;PRNP;PDCD4;PHLDA1;IDO1;NCK1;BIRC5;PLK1;BCL11B;BAG1;SOX9;ATG7;JAK3;MAD2L1;FXN;ITPKB;RNF157;P4HB;EPHA7;SMAD6;USP47;HSP90AB1;TOX3;SIK1;AMIGO2;FBXO11;SMAD4;STYXL1;KDM1A;MMP2;GLO1;IL7;NOC2L;NME1;FAF1;PSEN1;IL2RB;BMP7;SERINC3;TNFRSF10D;FGF2;DCPS;PROC;COL2A1;CD3E;PSEN2;DNAJB6;MPZ;PRKRA;TNFAIP3;NMNAT1;SYK;HDGF;BAX;YWHAZ;HCLS1;ANGPT1;DAPK1;SHC1;BIRC6;UTP11;CTSC;SLC9A1;TNFRSF1A;CCL5;SMO;ING1;PPARD;KMO;PYCARD;TARDBP;FOXA1;DDX3X;LRP2;MYO18A;SARM1;SLC25A5;NPAS2;NME2;TXNDC5;ITGA1;AGAP2;DAB2;HDAC3;TNFSF10;CTLA4;MELK;MSX2;RASSF2;ASNS;ATF2;TNFSF18;FGFR2;CX3CL1;TIGAR;OXR1;CDH5;CXCL10;CHMP5;PTGFR;MIEN1;CTSB;PTTG1IP;SOCS2;PDCD5;GRIK5;AVEN'}
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	1	0.1313006956830342	1.7771785021329705	1.0	72.66	{'UVRAG;PIGF;PIGM;PTEN;PIK3CA;INPP5K;PGAP3;TTC7B;MBOAT7;PITPNM3;PIGU;PI4KAP1;PIKFYVE;SMG1;ITPKB;FAM126B;FGF2;PIGH;FIG4;PGAP2;SOCS2;PIK3C2A;PIGC;SH3YL1;PIGN;INPP5J;ATM;PIP4K2B;PIGX;MTM1;HTR2B;DGKE;PIGQ;PI4KAP2;PIGA;CWH43;SOCS5;SOCS4;PIK3C2B;VAC14;PIP5KL1;PIK3C3;PIGT;PIK3R1;PIGV;SYNJ1;PIK3R3;PIK3C2G;MTMR2;PI4K2A;BMX;PITPNM1;IP6K1;EFR3A;SOCS6;MPPE1;SACM1L;MTMR6;MTMR1;PIP5K1B;CDS1;INPP4A;MTMR7;MTMR4;PDGFA;PIGW;CDIPT;MTMR14;INPPL1;PIGO;INPP4B;ATG14;PIGB;PIK3R2;PIP5K1A;TTC7A;PIGL;PGAP1;PI4KA;INPP5D;DPM1;TMEM150A;INPP5E;PIGS;MTMR3;PIGZ;PIPSL;PIGY;SLC27A1;PIK3CD;DPM3;FAM126A;IPMK;PIGG;IP6K2;PLCG2;PIK3R4;PIP5K1C;IMPA1;PIK3CB;PDGFB;BPNT1;SOCS1;GPAA1;OCRL;EFR3B;PIK3R6;SOCS3;CISH'}
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	1	0.13109046346744357	1.7777355242230373	1.0	38.19	{'PTK7;SLC9A3R1;CLASP1;EZR;RHOA;FERMT1;SYNE4;FRMD4A;SH3BP1;CAMSAP3;MYO18A;MSN;LAMA1;HES1;CYTH1;SIPA1L3;FBF1;FAT1;FRMD4B;CYTH3'}
GOBP_RESPONSE_TO_ACTIVITY	1	0.13034369951984665	1.7792023026926456	1.0	30.9	{'CAPN3;CRY2;OXCT1;CAT;HADH;ZEB1;UCP3;PIK3CA;ALAD;PPARGC1A;IL10;CAB39;ADSL;SMTNL1;MMP2;PPARD;UQCRC1;MTFP1;EDN1;KL;CBL;AGT;CRY1;SRD5A1;CDK1;CXCR4;GCLC'}
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	1	0.13008191476610925	1.7798735017355825	1.0	13.57	{'DLD;SLC25A16;ACACB;MLYCD;ACAT1;DLAT;HACD2;ACACA;ACSS2;PDHA1;PDK4;ACSL1;ELOVL6;PDK1;PDHX;ACSBG1;PPT1;ACSS1;HSD17B12'}
GOBP_CHROMOSOME_SEGREGATION	1	0.1298338353320644	1.7804559756929814	1.0	49.41	{'UVRAG;UBE2B;KIFC1;STAG3L4;AURKB;RPS3;ZWINT;NR3C1;TTL;CEP85;DSCC1;NEK8;DCTN2;HECW2;PRC1;RMDN1;AURKC;KIF2C;RMI2;ATRX;CUL3;BRIP1;FBXW7;P3H4;SPAG5;DYNC1H1;CCNB1;RIOK3;APC;TEX14;PUM1;RACGAP1;CTNNB1;CHMP4C;REC8;SKA2;USP9X;MIS18A;UBE2C;SPC25;PLK1;HJURP;MLH1;EHMT2;INO80;MAD2L1;ARL8A;NAA50;DLGAP5;SMC1B;EME1;CDCA5;SLF2;ESPL1;MAPK15;TLK2;CENPW;BUB3;SMARCAD1;DDX3X;TRIP13;CEP55;SLC25A5;KIF22;NUSAP1;SIRT7;SKA3;PTTG3P;CHMP5;NSMCE2;CENPC;XRCC3;RCC1;NCAPH;IK;SMC5;ATM;MKI67;NIPBL;KLHL22;BUB1B;SFPQ;ANAPC1;PTTG1;RECQL5;ANAPC4;SPC24;CSNK2A2;CHAMP1;CDC6;DMC1;CDCA2;PSRC1;CDC27;ESCO1;RAB11A;NDE1;KNSTRN;TTK;STAG1;CDT1;SYCE2;FANCM;STAG2;TACC3;PSMC3IP;INCENP;CHMP1A;NUP43;RAN;RAD51C;CENPN;RAD21;CENPF;CCNE2;ERCC2;CDCA8;NCAPG;PUM2;SPDL1;FAM83D;AXIN2;NCAPH2;EML4;TOP2B;FEN1;NEK11;WAPL;NEK2;ACTR2;SGO1;SYCP2;AKAP8L;BEX4;CHMP3;CHMP4A;LATS1;SMARCA5;SYCE3;TNKS;KIF18A;SLF1;PDS5B;SMC6;MLH3;PLSCR1;DSN1;ZW10;AGO4;ANKRD53;ZNF207;NDC80;MAD2L1BP;NUP62;ZWILCH;PDS5A;KPNB1;MRE11;ECT2;RIOK2;AKAP8;KIF18B;HDAC8;CHMP1B;CTCF;GEM;CENPQ;BUB1;VPS4B;UBE2I;GEN1;OIP5;SMC3;EML3;MSH5;TOP2A;NSL1;RGS14'}
GOBP_ORGANIC_ANION_TRANSPORT	1	0.1298189710856265	1.780708945802525	1.0	30.47	{'SLC7A6;PLEKHA8P1;MPC1;SLC16A7;SLC52A1;ITGB1;SLC2A10;SLC3A2;SLC16A9;SLC5A6;STXBP1;SLC25A42;SLC1A3;SLC9A3R1;SLC44A4;SLC16A1;SLC2A1;P2RX4;MFSD2A;SLC25A12;SLC1A2;DRD2;PDPN;SLC16A11;SLC52A3;ARL6IP5;IL1B;ADORA2A;SLC25A23;SLC35B1;FOLR1;SLC7A8;SLC25A17;CLN3;SLC25A30;SLC39A8;SV2A;ACE2;SLC16A6;SLC51A;SLC23A1;PTGES;SFXN2;SLC27A6;SLC43A1;SLC4A4;SLC25A29;MFSD12;PSAP;ABCC3;SLC13A3;SLC7A5;GLTPD2;PSEN1;SLCO3A1;SERINC3;SYK;KMO;GABBR1;SLC7A1;ABCC5;LRP2;SLC25A5;SLC7A3;SLC4A5;SLC13A2;PNPLA8;CYB5R2;ABCC2;SLC29A1;SLC38A5;PLEKHA3;EDN1;LRRC8E;LRRC8C;SLC25A38;CR1;NTRK2;SERINC5;ANXA1;SLC25A18;SLC1A1;SLC35A2;ATP1A2;SLC16A4;SLC16A5;SLC1A4;SLC43A2;MYC;SLC4A3;SLC12A2;AGT;SLC27A5;ABCG2;DTNBP1;SLC35B4;NF1;ATP8B1;SLC26A1;SLC26A10;SLC46A1;SLC6A14;SLC16A13;PLA2G4F;RAB3GAP1'}
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	1	0.12965685784881734	1.7812252239395951	1.0	21.63	{'SSH2;KAT2B;TMOD1;SPTBN1;CAPZA2;ARHGEF7;KANK1;SVIL;PHLDB2;TMOD4;SPTBN2;PIK3CA;INPP5K;RDX;CLASP1;CLIP3;CAPG;STMN1;EPS8;DLC1;LIMA1;SPTB;ADD1;IQCJ-SCHIP1;DYRK1A;FKBP4;TJP1;F11R;CLASP2;MID1;APC;HIP1R;TAOK1;CAMSAP3;SMAD4;RHPN2;PICK1;CARMIL2;SPTAN1;TTBK2;CDH5;SSH3;CAMSAP1;KAT2A;ARHGAP28;CORO1B;MKKS;TACSTD2'}
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	1	0.12948299814851635	1.782068982292082	1.0	19.31	{'ATP2A2;MYH3;GJC1;LIMCH1;ANK2;PDE4D;PARVA;GPD1L;FGF12;PIK3CA;CACNA2D1;DSP;PDPN;KCNE1B;NOS1AP;TRPM4;JUP;ACTA2;CCDC88C;SGCD;PLN;CACNB2;ROCK1;KCNE1;SCN2B;SLC9A1;DSC2;DLG1;SCN1B'}
GOBP_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION	1	0.12943837497641755	1.782436145200122	1.0	35.83	{'PLK1;MLH1;NCAPH;TTK;NCAPH2'}
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	1	0.12937591598783857	1.7819398762352467	1.0	20.28	{'TJP2;FERMT2;ILDR1;TJP3;JAK1;DSP;RAP1A;NSG1;NECTIN3;SNAP25;PRKCZ;PECAM1;BAIAP2;ARHGAP44;NECTIN1;TJP1;F11R;LSR;KIF5A;HEG1;RELN;JAM3;GPC4;NRXN2;DLG1;CDH5;RAB8A;MARVELD3'}
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	1	0.12911062955953997	1.7833621126878536	1.0	28.68	{'SSH2;ANO6;TMOD1;SPTBN1;ITGB1BP1;CAPZA2;KANK1;RTN4;SVIL;LPAR3;LRRK2;CFL2;PICALM;TMOD4;PTEN;SEMA4A;SPTBN2;PIK3CA;RDX;ADCY6;SLC9A3R1;SEMA3C;ARPC2;NRP1;ROCK2;F2R;EZR;TTL;WNK3;CAPG;SNX9;PLEK;ADORA2A;DBNL;EPS8;KCNN4;LIMA1;SPTB;ARHGAP40;RHOA;VSTM4;CLN3;BAIAP2;ADD1;FOXC1;ACE2;UTS2;TRPM4;ACTA2;BRK1;F2RL1;ADRA2A;CTTN;SEMA4G;GOLGA4;MTOR;SEMA4D;SH3BP1;SCNN1B;SEMA3F;CCL24;HIP1R;ROCK1;HRH2;SCPEP1;RICTOR;EIF4G2;NCK1;AQP11;SMTNL1;SEMA3D;CDC42EP1;WDTC1;CIT;FAAH;EPHA7;SEMA4C;GDI1;HSP90AB1;DOCK4;KDM1A;MMP2;WNT7B;SEMA6B;ALS2;HCLS1;EVL;CARMIL2;SEMA4B;FCHSD2;KCNMB1;PPARD;PYCARD;PEX11B;ITGA1;SPTAN1;RAB3B;DLG1;CYSLTR1;MSN;HTR7;BMPR2;SSH3;RIN3;CLCN6;ARHGAP28;CXCL12;SLC12A9;LIMK1;PIK3C2A;SLC12A8;MKKS;EDN1;RYK;LRRC8E;PLXNA4;DAAM2;RAP1GAP2;FN1;HRH1;SLC8A1;FSTL4;PAFAH1B1;ARHGAP42;PDXP;ATP1A2;ATP13A2;PLXNA3;TRIM46;DMTN;CREB1;MIR214;PRKCD;NCKAP1;P2RY1;MEGF8;SLC12A2;FER;AGT;TRPV4;VAV2;PLEKHG2;PRR16;AGTR1;ECE1;RAB11A;BAIAP2L1;NCKAP1L'}
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	1	0.1289681684936232	1.7832962361422207	1.0	31.1	{'FBN1;JAK2;CDH23;KLF4;BCL11B;BAX;BAK1;MYO1E;KDR;ERCC1;VEGFA'}
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	1	0.12893347929912727	1.7838898057227572	1.0	64.3	{'ZEB2;CDH3;FAH;ITGAM;SULT1A1;GATA3;CYP2E1;TPO;SULT1A3;SULT1A4;DRD2;DUOX1;EPAS1;OPN3;TYRP1;PARK7;COMT;CPQ;CHRNB2;RAPGEF2;MFSD12;MC1R;MAOB;CTSB;PAH;DUOXA1;PDE1B;SNCAIP;SLC1A1;KL;INSM1;HPN;DUOXA2;APPL1;SRD5A1;HPRT1;SLC7A11;IYD;SULT1A2;PNKD;GPR37;PMEL;VPS35;LY6E;CITED1;BTBD9;SLC16A2;TPH1;SNCA;DIO2;ATP7A;CRYM;TGFB2;MOXD1;GCH1;PNMT;CTSK;EDNRA;GIPC1;HAND2;WNT5A;SLC24A5;BCL2;ITGB2;MTPN;DDT;AOC2;DIO3;HDC'}
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	1	0.12849604689741928	1.784807812397929	1.0	23.11	{'INHA;SFRP1;HMGB3;INHBA;CR1'}
GOBP_RESPONSE_TO_INACTIVITY	1	0.12834683006901174	1.7852576666289006	1.0	17.59	{'CAT;PIK3CA;IL10;DRD2;HDAC4;CASQ1'}
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	0.12786520518974503	1.786161579932625	1.0	20.14	{'ABCA1;ADCY2;PDE4D;LPAR3;GNG2;ADGRG2;ATP2B4;LGR4;ADCY6;SLC9A3R1;ADGRL4;LPAR2;DRD2;ADORA2A;ADGRD1;CALCRL;ADGRG1;GNAL;ADRA2A;PLN;CNR1;RAPGEF2;ADCY7;PDE4A;TMEM116;ADCYAP1;S1PR2;MC1R;CXCL11;ADGRG6;ADGRE1;LPAR1;ADCY4;APLP1;CXCL10;PTGFR'}
GOBP_PROTEIN_SUMOYLATION	1	0.12699918825338594	1.7877599138799543	1.0	50.03	{'UBA2;CAPN3;CBX4;EYA1;TRPM4;RELA;PARK7;MUL1;CTNNB1;HMG20B;RANGAP1;HDAC4;ARNT;BCL11A;NSMCE2;IFIH1;UHRF2;PIAS3;PML;SENP6;PIAS4;PIAS2;STX1A;GNL3L;TOPORS;ZNF451;ZMIZ1;EGR2;SUMO2;SAE1;TRIM27;RANBP2;UBE2I;RWDD3;HMG20A'}
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1	0.1269646422049453	1.7883755878426781	1.0	17.04	{'ITGAM;STXBP1;FGR;SCAMP5;VAMP8;GAB2;UNC13D;PTAFR;F2RL1;CNR1;VAMP7;CACNB2;RAB3D;ZP3;CACNA1I;SYT7;SYK'}
GOBP_L_PHENYLALANINE_METABOLIC_PROCESS	1	0.12687657575765376	1.7882315907546724	1.0	47.91	{'FAH;TAT;GSTZ1;IL4I1;PAH;QDPR;HGD;BLOC1S6'}
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	1	0.12521718362939716	1.7933082981505573	1.0	28.12	{'WNK1;SLC9A3R1;WNK3;HECW2;WNK4;STK39;SERPINE2;NEDD4;COMMD1;ATP1A2;OSR1'}
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	1	0.12517631394040546	1.7923277777438607	1.0	26.47	{'ITGB1BP1;DUSP22;PHLDB2;PTEN;ROCK2;IL1B;DLC1;SRC;CLASP2;ROCK1;EPHA7;CORO1C;ROBO2;DMTN;BCAS3;MMP14'}
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	1	0.1251719624809595	1.791812933625248	1.0	49.77	{'STAT5B;IL15;TOX;IL15RA;RASGRP1;ZBTB1;GAS6;AXL'}
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	1	0.12515821150724252	1.79209914455298	1.0	27.31	{'CAPN3;TMOD1;MYH3;PHLDB2;ANK2;ITGB1;ITGB4;CFL2;PMP22;TMOD4;PHLDB1;KLHL41;CLASP1;TENM4;CFLAR;KRT19;PGM5;EPB41L3;GNPAT;CSRP1;CLASP2;PIKFYVE;MYOM2;UGT8;SMAD4;CASQ1;OBSL1;FIG4;OBSCN;NECTIN2;EDN1;CNTNAP1;PAFAH1B1;TPM1;MYH11;CD9;PDGFRB;PROX1'}
GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	1	0.12511244423613535	1.7929217953723744	1.0	35.28	{'TYMS;SAMHD1;CMPK2;DGUOK;DUT;NUDT16;DTYMK;TBPL1;ITPA;NUDT15;AK9'}
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1	0.1250798338733051	1.7916193319040652	1.0	34.0	{'VAMP3;NLRP3;GATA3;IRAK3;RIF1;IGKV3-7;FOXP3;BCL6;IL10;IGLV4-60;IGKV2-24;IL1B;KLK7;KIT;CD28;IGKV2-30;IGKV4-1;IGKV3D-7;KLK5;IGKV2D-30;PRKCZ;MZB1;IGKV1-17;IGKV1-12;BATF;IGKV2D-24;IGLV7-46;IGKV1-27;TRPM4;IGKV3-15;XCL1;IGKV1D-13;IGKV1-5;TRAF3IP2;IGLV2-23;DDX58;TLR4;IGKV3D-15;IGLV3-25;IGKV1-13;F2RL1;IGKV1D-33;IGKV1-8;IGKV1-37;IGKV1-16;IGLV3-10;IGKV3D-11;IGLV7-43;IGLV1-44;SLC7A5;TCF3;IGLV2-14;IGKV1-39;MSH3;JAK3;MLH1;IGLV4-69;IGKV3-20;SAMHD1;IGKV1D-17;IGKV2D-28;IGKV1D-39;SMAD7;PMS2P1;IGKV2-28;IGLV3-21;ANGPT1;IGKV1D-12;IGKV1-6;IGKV1D-8;DHX36;IGKV1-9;IL18R1;IGLV3-27;SPINK5;IGKV2D-29;IGLV2-11;IGKV2-29;TNFRSF14;TRAF2;FCRL3;HLA-F;HLA-A;HLA-G;NHEJ1;EXO1;HFE;CR1;IGKV3D-20;HPX;HLA-DQB2;IGLV1-36;HLA-DPB1;ARID5A;IGLV1-51;IL27RA;PMS2P6;IGLV3-16;IGLV2-18;IGLV3-19;CD96;IGKV6-21;ERCC1;IGKV1D-43;EXOSC6;MAVS;IGLV1-47;TLR3;SPHK2;BTK;HLA-DQA1;HLA-DQB1;IGLV1-40;IGKV2-40;BCL10;HLA-DOB;DDX1;IGLV2-8;IGLV1-50;SIRT1'}
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	1	0.12504939333944604	1.7932811180237724	1.0	43.85	{'MAP2K1;MAP3K20;DUSP22;EYA2;FXR1;AIDA;SDCBP;NUAK1;PDE8A;OGG1;AUNIP;USP25;DUSP3;EFHD1;MAPKAP1;USP13;ELL3;TXN;LRRK2;RACK1;MEN1;FUT8;PTEN;MDFIC;MTURN;YBX3;MORF4L1;PINK1;RIF1;RAD51;BCL6;SFRP1;PYCR1;UNC5CL;HIPK3;IL10;ULK4;ROCK2;BID;EZR;RPS3;CCDC117;DNAJB1;ARNTL;KLK8;ARL6IP5;PTPN1;IL1B;SLC25A23;DHFR;FYN;PRDX1;VNN1;RIPK2;DHFRP1;STK39;AGR2;CLN3;FXR2;MAP3K5;MUC1;CERS2;SPHK1;EYA1;CEBPG;ENO1;PPIA;RMI2;FOXM1;DYRK1A;BCL2L1;STK25;UBQLN4;FOXO1;TLR4;AJUBA;MRNIP;OTUB2;F2RL1;MID1;RAD9A;PARK7;FBXW7;BCLAF1;EIF4G1;TRIP12;USP19;CNTF;CD27;MTOR;CTNNB1;KLHL31;OPA1;ERP29;HSPA5;SPIRE2;KLF4;STK26;OTUB1;TAOK1;MECOM;PTN;PDCD4;NCK1;AQP11;SMG1;DIXDC1;RUVBL2;EPC1;P4HB;ERCC8;USP47;SEMA4C;KDM1A;CRHBP;MAP4K2;BMP7;SERINC3;SLF2;WNT7B;RUVBL1;DNAJB6;CHEK1;BAX;COPS3;PIGBOS1;MAGEF1;PYCARD;NPAS2;PNKP;SIRT7;HDAC3;DLG1;VASH1;RASSF2;PNPLA8;ARMT1;TIGAR;OXR1;PTTG1IP;MARVELD3;WDR76;SMCHD1;CXCL12;PRRX1;UIMC1;TRAF2;SETD2;TAOK2;SELENOS;HLA-G;ATR;PHLPP1;EPC2;PARPBP;AMFR;TIMELESS;RPA2;PAFAH1B1;ACTB;COPS5;FOXO3;BAK1;PCNA;ATM;USP51;IER3;EGFR;CDK6;UBE2V2;PLK2;TRPM2;CD44;SYVN1;SFPQ;RTN4RL1;CREB3L1;PML;PRMT1;PRKCD;GSTP1;RECQL5;BRD8;PARP9;MYC;UBE2V1;MAP4K4;RPL26;TRAF4;MAP3K4;ING4;RNASEH2B;WDR48;CRY1;TRPV4;MRGBP;ZBTB7B;SMYD2;WRNIP1;TMED2;NSMCE4A;ERCC1;STK3;MANF;EIF2AK1;SIRT6;DUSP15;ITCH;TLR3;RASGRP1;TNIK;PTPN2;VEGFA;SNAI2;PIAS4;AIFM2;USP14;BMP2;PTGS2;TMEM161A;LRIG2;CHEK2;SLC7A11;RBL1;UBQLN2;NKX3-1;EYA3;CLU;CUL4A;DHX9;EPHA4;ERCC6;RNF183;NOX1;AMBP;TAF9B;PPP1R15B;SIRT1;REST;MAGI3;FZD7;HIF1A;FCGR2B;TRIM32;INSIG2;EPHB1;SKIL;AXIN2;TLR6;RNFT2;LTBR;LGALS9;ACTL6A;ABI3;DDRGK1;PPP4R3B;MMP3;PIK3R1;NUPR1;UBE2N;LYN;NCK2;TRAF3;ACTR2;PPP4C;KAT7;CD34;PARG;SLAMF1;ARG2;PJA2;TSC1;RAD52;IGBP1;PLCB1;SEMA3A;GSK3B;DEK;FZD1;USP1;MIR145;VPS13C;SLF1;TFIP11;DDIT3;DMAP1;RNFT1;ARHGEF2;ZMPSTE24;CCR7;PAXIP1;TP53BP1;LANCL1;MIR590;ERN1;HNRNPK;PTPRS;FLNA;ATF6B;RIPK1;HGF;GPR37;NR1H3;FMR1;RELL2;XBP1;TRAP1;LPCAT3;EPO;DACT1;GRN'}
GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1	0.12493514058405268	1.7915597293603194	1.0	53.58	{'CAPN2;MFSD2A;LDLR;LPCAT1;ACSL3;SCARB1;FABP3;ABCA3;APOC1;RAB38'}
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	1	0.12492828092002121	1.7929136351312858	1.0	35.57	{'PRKACA;GPC3;RACK1;KCTD21;SERPINE2;PRKACB;VCP;ENPP1;PTCH2;IFT122;CD3E;PTCH1;ULK3;MEGF8;TULP3;HERC4;BTRC;GLI3;SUFU'}
GOBP_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	1	0.12486189038837203	1.7946912162707518	1.0	34.64	{'PDZRN3;LRRK2;AFG3L2;F2R;CACNB1;ZC4H2;CACNB3;NEDD4;CACNB2;LAMB2;ERBB2;AGRN;RER1;ALS2;CNTNAP1;PPFIBP2;GPHN;COLQ;ANK3;SIX1;LRP4;DCTN1'}
GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1	0.12469776362479719	1.7943802762405152	1.0	25.14	{'TMOD1;SPTBN1;CAPZA2;ASPH;SVIL;CFL2;TMOD4;SPTBN2;PIK3CA;RDX;CLASP1;CAPG;PLEK;EPS8;LIMA1;SPTB;ADD1;CLASP2;F2RL1;MID1;APC;SH3BP1;TAOK1;CAMSAP3;SPAST;CARMIL2;SPTAN1;TTBK2;CAMSAP1;MID1IP1;PDXP;MAP1A;DMTN'}
